Municipality,Year,TotalUnits,TOWN_ID,Single-Family,Other,Multi-Family,Condo,Mobile Home
Franklin,1998,11277,101,6867,1932,659,1819,0
Franklin,1999,11636,101,7018,2140,659,1819,0
Franklin,2000,11835,101,7077,2276,663,1819,0
Franklin,2001,12074,101,7165,2413,663,1833,0
Franklin,2002,12247,101,7226,2525,663,1833,0
Franklin,2003,12316,101,7265,2549,665,1837,0
Franklin,2004,12385,101,7323,2552,665,1845,0
Franklin,2005,12725,101,7349,2866,665,1845,0
Franklin,2006,12863,101,7418,2903,665,1877,0
Franklin,2007,13070,101,7473,2931,665,2001,0
Franklin,2008,13254,101,7507,2985,665,2097,0
Franklin,2009,13277,101,7530,2985,665,2097,0
Franklin,2010,13303,101,7551,2990,665,2097,0
Franklin,2011,13320,101,7563,2991,665,2101,0
Franklin,2012,13358,101,7592,2996,665,2105,0
Franklin,2013,13534,101,7612,3082,665,2175,0
Franklin,2014,13550,101,7627,3083,665,2175,0
Franklin,2015,13947,101,7645,3232,665,2405,0
Franklin,2016,14022,101,7663,3239,665,2455,0
Franklin,2017,14330,101,7687,3521,667,2455,0
Franklin,2018,14745,101,7705,3782,669,2589,0
Franklin,2019,14794,101,7732,3796,669,2597,0
Franklin,2020,14908,101,7741,3901,669,2597,0
Franklin,2021,14927,101,7752,3909,669,2597,0
Franklin,2022,15090,101,7759,4065,669,2597,0
Franklin,2023,15120,101,7766,4088,669,2597,0
Franklin,2024,15120,101,7766,4088,669,2597,0
Franklin,2025,15120,101,7766,4088,669,2597,0
Gloucester,1985,857,107,0,53,0,804,0
Gloucester,1986,889,107,0,53,0,836,0
Gloucester,1987,917,107,0,55,0,862,0
Gloucester,1988,1100,107,0,55,0,1045,0
Gloucester,1989,1108,107,0,55,0,1053,0
Gloucester,1990,1112,107,0,55,0,1057,0
Gloucester,1991,1122,107,0,55,0,1067,0
Gloucester,1992,1122,107,0,55,0,1067,0
Gloucester,1993,1122,107,0,55,0,1067,0
Gloucester,1994,1147,107,0,59,0,1088,0
Gloucester,1995,1147,107,0,59,0,1088,0
Gloucester,1996,1151,107,0,59,0,1092,0
Gloucester,1997,1152,107,0,60,0,1092,0
Gloucester,1998,1163,107,0,63,0,1100,0
Gloucester,1999,1169,107,0,63,0,1106,0
Gloucester,2000,1194,107,0,66,0,1128,0
Gloucester,2001,1219,107,0,66,0,1153,0
Gloucester,2002,1241,107,0,66,0,1175,0
Gloucester,2003,1295,107,0,66,0,1229,0
Gloucester,2004,1339,107,0,66,0,1273,0
Gloucester,2005,1395,107,0,96,0,1299,0
Gloucester,2006,1410,107,0,96,0,1314,0
Gloucester,2007,1431,107,0,96,0,1335,0
Gloucester,2008,1452,107,0,96,0,1356,0
Gloucester,2009,1483,107,0,101,0,1382,0
Gloucester,2010,1487,107,0,101,0,1386,0
Gloucester,2011,1493,107,0,104,0,1389,0
Gloucester,2012,1493,107,0,104,0,1389,0
Gloucester,2013,1509,107,0,104,0,1405,0
Gloucester,2014,1555,107,0,104,0,1451,0
Gloucester,2015,1557,107,0,104,0,1453,0
Gloucester,2016,1575,107,0,104,0,1471,0
Gloucester,2017,1585,107,0,104,0,1481,0
Gloucester,2018,1604,107,0,104,0,1500,0
Gloucester,2019,1618,107,0,104,0,1514,0
Gloucester,2020,1636,107,0,104,0,1532,0
Gloucester,2021,1655,107,0,104,0,1551,0
Gloucester,2022,1667,107,0,104,0,1563,0
Gloucester,2023,1667,107,0,104,0,1563,0
Gloucester,2024,1667,107,0,104,0,1563,0
Gloucester,2025,1667,107,0,104,0,1563,0
Hamilton,1985,2138,119,1850,206,67,15,0
Hamilton,1986,2217,119,1908,220,67,22,0
Hamilton,1987,2240,119,1931,220,67,22,0
Hamilton,1988,2249,119,1938,222,67,22,0
Hamilton,1989,2266,119,1953,224,67,22,0
Hamilton,1990,2277,119,1964,224,67,22,0
Hamilton,1991,2294,119,1980,225,67,22,0
Hamilton,1992,2328,119,2014,225,67,22,0
Hamilton,1993,2353,119,2035,229,67,22,0
Hamilton,1994,2368,119,2049,230,67,22,0
Hamilton,1995,2377,119,2057,231,67,22,0
Hamilton,1996,2391,119,2067,234,68,22,0
Hamilton,1997,2396,119,2072,234,68,22,0
Hamilton,1998,2406,119,2082,234,68,22,0
Hamilton,1999,2412,119,2088,234,68,22,0
Hamilton,2000,2438,119,2111,235,68,24,0
Hamilton,2001,2447,119,2120,235,68,24,0
Hamilton,2002,2467,119,2137,238,68,24,0
Hamilton,2003,2484,119,2152,240,68,24,0
Hamilton,2004,2488,119,2156,240,68,24,0
Hamilton,2005,2499,119,2162,240,68,29,0
Hamilton,2006,2505,119,2167,241,68,29,0
Hamilton,2007,2531,119,2171,241,68,51,0
Hamilton,2008,2536,119,2176,241,68,51,0
Hamilton,2009,2540,119,2180,241,68,51,0
Hamilton,2010,2549,119,2189,241,68,51,0
Hamilton,2011,2554,119,2191,244,68,51,0
Hamilton,2012,2562,119,2199,244,68,51,0
Hamilton,2013,2575,119,2210,246,68,51,0
Hamilton,2014,2582,119,2215,248,68,51,0
Hamilton,2015,2587,119,2219,249,68,51,0
Hamilton,2016,2608,119,2227,250,68,63,0
Hamilton,2017,2610,119,2228,251,68,63,0
Hamilton,2018,2615,119,2232,252,68,63,0
Hamilton,2019,2622,119,2235,252,68,67,0
Hamilton,2020,2626,119,2239,252,68,67,0
Hamilton,2021,2649,119,2244,270,68,67,0
Hamilton,2022,2653,119,2246,272,68,67,0
Hamilton,2023,2653,119,2246,272,68,67,0
Hamilton,2024,2653,119,2246,272,68,67,0
Hamilton,2025,2653,119,2246,272,68,67,0
Hanover,1985,36,122,0,33,0,3,0
Hanover,1986,36,122,0,33,0,3,0
Hanover,1987,39,122,0,36,0,3,0
Hanover,1988,42,122,0,39,0,3,0
Hanover,1989,57,122,0,54,0,3,0
Hanover,1990,57,122,0,54,0,3,0
Hanover,1991,57,122,0,54,0,3,0
Hanover,1992,57,122,0,54,0,3,0
Hanover,1993,57,122,0,54,0,3,0
Hanover,1994,57,122,0,54,0,3,0
Hanover,1995,57,122,0,54,0,3,0
Hanover,1996,59,122,0,56,0,3,0
Hanover,1997,59,122,0,56,0,3,0
Hanover,1998,59,122,0,56,0,3,0
Hanover,1999,64,122,0,61,0,3,0
Hanover,2000,64,122,0,61,0,3,0
Hanover,2001,75,122,0,72,0,3,0
Hanover,2002,96,122,0,93,0,3,0
Hanover,2003,96,122,0,93,0,3,0
Hanover,2004,96,122,0,93,0,3,0
Hanover,2005,96,122,0,93,0,3,0
Hanover,2006,96,122,0,93,0,3,0
Hanover,2007,194,122,0,93,0,101,0
Hanover,2008,194,122,0,93,0,101,0
Hanover,2009,194,122,0,93,0,101,0
Hanover,2010,194,122,0,93,0,101,0
Hanover,2011,245,122,0,93,0,152,0
Hanover,2012,245,122,0,93,0,152,0
Hanover,2013,245,122,0,93,0,152,0
Hanover,2014,245,122,0,93,0,152,0
Hanover,2015,245,122,0,93,0,152,0
Hanover,2016,245,122,0,93,0,152,0
Hanover,2017,245,122,0,93,0,152,0
Hanover,2018,245,122,0,93,0,152,0
Hanover,2019,245,122,0,93,0,152,0
Hanover,2020,245,122,0,93,0,152,0
Hanover,2021,259,122,0,102,0,157,0
Hanover,2022,259,122,0,102,0,157,0
Hanover,2023,259,122,0,102,0,157,0
Hanover,2024,259,122,0,102,0,157,0
Hanover,2025,259,122,0,102,0,157,0
Hingham,1985,51,131,1,37,0,13,0
Hingham,1986,51,131,1,37,0,13,0
Hingham,1987,51,131,1,37,0,13,0
Hingham,1988,51,131,1,37,0,13,0
Hingham,1989,51,131,1,37,0,13,0
Hingham,1990,51,131,1,37,0,13,0
Hingham,1991,51,131,1,37,0,13,0
Hingham,1992,51,131,1,37,0,13,0
Hingham,1993,51,131,1,37,0,13,0
Hingham,1994,51,131,1,37,0,13,0
Hingham,1995,51,131,1,37,0,13,0
Hingham,1996,51,131,1,37,0,13,0
Hingham,1997,51,131,1,37,0,13,0
Hingham,1998,51,131,1,37,0,13,0
Hingham,1999,51,131,1,37,0,13,0
Hingham,2000,51,131,1,37,0,13,0
Hingham,2001,51,131,1,37,0,13,0
Hingham,2002,51,131,1,37,0,13,0
Hingham,2003,51,131,1,37,0,13,0
Hingham,2004,51,131,1,37,0,13,0
Hingham,2005,51,131,1,37,0,13,0
Hingham,2006,51,131,1,37,0,13,0
Hingham,2007,51,131,1,37,0,13,0
Hingham,2008,51,131,1,37,0,13,0
Hingham,2009,51,131,1,37,0,13,0
Hingham,2010,51,131,1,37,0,13,0
Hingham,2011,51,131,1,37,0,13,0
Hingham,2012,104,131,1,37,0,66,0
Hingham,2013,124,131,1,37,0,86,0
Hingham,2014,132,131,1,37,0,94,0
Hingham,2015,132,131,1,37,0,94,0
Hingham,2016,132,131,1,37,0,94,0
Hingham,2017,132,131,1,37,0,94,0
Hingham,2018,223,131,1,40,0,182,0
Hingham,2019,225,131,1,42,0,182,0
Hingham,2020,230,131,1,42,0,187,0
Hingham,2021,234,131,1,42,0,191,0
Hingham,2022,234,131,1,42,0,191,0
Hingham,2023,234,131,1,42,0,191,0
Hingham,2024,234,131,1,42,0,191,0
Hingham,2025,234,131,1,42,0,191,0
Holbrook,1985,3842,133,2715,812,313,2,0
Holbrook,1986,3958,133,2732,839,319,68,0
Holbrook,1987,4135,133,2755,993,319,68,0
Holbrook,1988,4159,133,2777,995,319,68,0
Holbrook,1989,4169,133,2783,999,319,68,0
Holbrook,1990,4177,133,2790,1000,319,68,0
Holbrook,1991,4185,133,2797,1001,319,68,0
Holbrook,1992,4204,133,2814,1003,319,68,0
Holbrook,1993,4218,133,2823,1008,319,68,0
Holbrook,1994,4221,133,2826,1008,319,68,0
Holbrook,1995,4236,133,2839,1010,319,68,0
Holbrook,1996,4268,133,2868,1013,319,68,0
Holbrook,1997,4285,133,2881,1017,319,68,0
Holbrook,1998,4332,133,2926,1019,319,68,0
Holbrook,1999,4347,133,2937,1023,319,68,0
Holbrook,2000,4377,133,2965,1025,319,68,0
Holbrook,2001,4396,133,2983,1026,319,68,0
Holbrook,2002,4426,133,3012,1027,319,68,0
Holbrook,2003,4450,133,3036,1027,319,68,0
Holbrook,2004,4485,133,3070,1028,319,68,0
Holbrook,2005,4506,133,3088,1031,319,68,0
Holbrook,2006,4516,133,3096,1033,319,68,0
Holbrook,2007,4539,133,3106,1046,319,68,0
Holbrook,2008,4546,133,3113,1046,319,68,0
Holbrook,2009,4566,133,3125,1054,319,68,0
Holbrook,2010,4584,133,3138,1059,319,68,0
Holbrook,2011,4602,133,3151,1064,319,68,0
Holbrook,2012,4609,133,3157,1065,319,68,0
Holbrook,2013,4614,133,3162,1065,319,68,0
Holbrook,2014,4620,133,3168,1065,319,68,0
Holbrook,2015,4629,133,3177,1065,319,68,0
Holbrook,2016,4644,133,3192,1065,319,68,0
Holbrook,2017,4660,133,3206,1067,319,68,0
Holbrook,2018,4671,133,3217,1067,319,68,0
Holbrook,2019,4676,133,3222,1067,319,68,0
Holbrook,2020,4681,133,3225,1069,319,68,0
Holbrook,2021,4692,133,3235,1070,319,68,0
Holbrook,2022,4695,133,3235,1073,319,68,0
Holbrook,2023,4695,133,3235,1073,319,68,0
Holbrook,2024,4695,133,3235,1073,319,68,0
Holbrook,2025,4695,133,3235,1073,319,68,0
Holliston,1985,3837,136,3438,90,64,245,0
Holliston,1986,3913,136,3514,90,64,245,0
Holliston,1987,3929,136,3528,90,64,247,0
Holliston,1988,3961,136,3560,90,64,247,0
Holliston,1989,3994,136,3593,90,64,247,0
Holliston,1990,4026,136,3624,91,64,247,0
Holliston,1991,4032,136,3630,91,64,247,0
Holliston,1992,4052,136,3650,91,64,247,0
Holliston,1993,4101,136,3699,91,64,247,0
Holliston,1994,4170,136,3767,92,64,247,0
Holliston,1995,4208,136,3805,92,64,247,0
Holliston,1996,4262,136,3859,92,64,247,0
Holliston,1997,4318,136,3915,92,64,247,0
Holliston,1998,4331,136,3928,92,64,247,0
Holliston,1999,4395,136,3992,92,64,247,0
Holliston,2000,4444,136,4041,92,64,247,0
Holliston,2001,4467,136,4064,92,64,247,0
Holliston,2002,4508,136,4105,92,64,247,0
Holliston,2003,4531,136,4128,92,64,247,0
Holliston,2004,4564,136,4161,92,64,247,0
Holliston,2005,4598,136,4195,92,64,247,0
Holliston,2006,4608,136,4205,92,64,247,0
Holliston,2007,4613,136,4210,92,64,247,0
Holliston,2008,4625,136,4220,92,64,249,0
Holliston,2009,4630,136,4225,92,64,249,0
Holliston,2010,4642,136,4235,94,64,249,0
Holliston,2011,4652,136,4245,94,64,249,0
Holliston,2012,4662,136,4255,94,64,249,0
Holliston,2013,4742,136,4286,94,64,298,0
Holliston,2014,4778,136,4322,94,64,298,0
Holliston,2015,4884,136,4354,94,64,372,0
Holliston,2016,4905,136,4374,95,64,372,0
Holliston,2017,4950,136,4417,97,64,372,0
Holliston,2018,5030,136,4431,97,64,438,0
Holliston,2019,5059,136,4458,97,64,440,0
Holliston,2020,5081,136,4474,97,64,446,0
Holliston,2021,5183,136,4510,97,64,512,0
Holliston,2022,5233,136,4528,97,64,544,0
Holliston,2023,5233,136,4528,97,64,544,0
Holliston,2024,5233,136,4528,97,64,544,0
Holliston,2025,5233,136,4528,97,64,544,0
Hopkinton,1985,2453,139,2151,141,159,0,2
Hopkinton,1986,2554,139,2251,142,159,0,2
Hopkinton,1987,2720,139,2416,143,159,0,2
Hopkinton,1988,2826,139,2522,143,159,0,2
Hopkinton,1989,2886,139,2580,145,159,0,2
Hopkinton,1990,2939,139,2633,145,159,0,2
Hopkinton,1991,3104,139,2693,250,159,0,2
Hopkinton,1992,3209,139,2798,250,159,0,2
Hopkinton,1993,3350,139,2938,251,159,0,2
Hopkinton,1994,3499,139,3086,252,159,0,2
Hopkinton,1995,3616,139,3199,256,159,0,2
Hopkinton,1996,3722,139,3304,257,159,0,2
Hopkinton,1997,3820,139,3402,257,159,0,2
Hopkinton,1998,3972,139,3554,257,159,0,2
Hopkinton,1999,4093,139,3673,258,159,0,3
Hopkinton,2000,4213,139,3788,259,163,0,3
Hopkinton,2001,4341,139,3915,260,163,0,3
Hopkinton,2002,4413,139,3987,260,163,0,3
Hopkinton,2003,4488,139,4058,264,163,0,3
Hopkinton,2004,4553,139,4123,264,163,0,3
Hopkinton,2005,4577,139,4147,264,163,0,3
Hopkinton,2006,4601,139,4170,265,163,0,3
Hopkinton,2007,4617,139,4186,265,163,0,3
Hopkinton,2008,4636,139,4204,266,163,0,3
Hopkinton,2009,4646,139,4214,266,163,0,3
Hopkinton,2010,4674,139,4242,266,163,0,3
Hopkinton,2011,4711,139,4278,267,163,0,3
Hopkinton,2012,4734,139,4300,268,163,0,3
Hopkinton,2013,4789,139,4319,304,163,0,3
Hopkinton,2014,4867,139,4338,304,163,59,3
Hopkinton,2015,4904,139,4366,306,163,66,3
Hopkinton,2016,4954,139,4400,312,163,76,3
Hopkinton,2017,4992,139,4419,312,163,95,3
Hopkinton,2018,5016,139,4442,313,163,95,3
Hopkinton,2019,5032,139,4458,313,163,95,3
Hopkinton,2020,5059,139,4484,314,163,95,3
Hopkinton,2021,5091,139,4512,318,163,95,3
Hopkinton,2022,5104,139,4514,322,163,102,3
Hopkinton,2023,5104,139,4514,322,163,102,3
Hopkinton,2024,5104,139,4514,322,163,102,3
Hopkinton,2025,5104,139,4514,322,163,102,3
Hudson,1985,420,141,0,8,0,412,0
Hudson,1986,420,141,0,8,0,412,0
Hudson,1987,420,141,0,8,0,412,0
Hudson,1988,420,141,0,8,0,412,0
Hudson,1989,476,141,0,8,0,468,0
Hudson,1990,513,141,0,37,0,476,0
Hudson,1991,513,141,0,37,0,476,0
Hudson,1992,513,141,0,37,0,476,0
Hudson,1993,513,141,0,37,0,476,0
Hudson,1994,626,141,0,37,0,589,0
Hudson,1995,626,141,0,37,0,589,0
Hudson,1996,626,141,0,37,0,589,0
Hudson,1997,628,141,0,39,0,589,0
Hudson,1998,628,141,0,39,0,589,0
Hudson,1999,628,141,0,39,0,589,0
Hudson,2000,628,141,0,39,0,589,0
Hudson,2001,628,141,0,39,0,589,0
Hudson,2002,628,141,0,39,0,589,0
Hudson,2003,637,141,0,48,0,589,0
Hudson,2004,637,141,0,48,0,589,0
Hudson,2005,639,141,0,48,0,591,0
Hudson,2006,643,141,0,48,0,595,0
Hudson,2007,823,141,0,48,0,775,0
Hudson,2008,892,141,0,48,0,844,0
Hudson,2009,894,141,0,48,0,846,0
Hudson,2010,894,141,0,48,0,846,0
Hudson,2011,894,141,0,48,0,846,0
Hudson,2012,894,141,0,48,0,846,0
Hudson,2013,927,141,0,81,0,846,0
Hudson,2014,927,141,0,81,0,846,0
Hudson,2015,927,141,0,81,0,846,0
Hudson,2016,1062,141,0,81,0,981,0
Hudson,2017,1076,141,0,81,0,995,0
Hudson,2018,1076,141,0,81,0,995,0
Hudson,2019,1092,141,0,81,0,1011,0
Hudson,2020,1092,141,0,81,0,1011,0
Hudson,2021,1122,141,0,81,0,1041,0
Hudson,2022,1122,141,0,81,0,1041,0
Hudson,2023,1122,141,0,81,0,1041,0
Hudson,2024,1122,141,0,81,0,1041,0
Hudson,2025,1122,141,0,81,0,1041,0
Hull,1985,4654,142,3462,762,428,2,0
Hull,1986,4690,142,3493,767,428,2,0
Hull,1987,4754,142,3524,797,431,2,0
Hull,1988,4768,142,3538,797,431,2,0
Hull,1989,4779,142,3549,797,431,2,0
Hull,1990,4788,142,3555,800,431,2,0
Hull,1991,4800,142,3566,801,431,2,0
Hull,1992,4806,142,3572,801,431,2,0
Hull,1993,4819,142,3582,801,434,2,0
Hull,1994,4833,142,3596,801,434,2,0
Hull,1995,4846,142,3608,802,434,2,0
Hull,1996,4858,142,3618,802,436,2,0
Hull,1997,4875,142,3631,806,436,2,0
Hull,1998,4888,142,3644,806,436,2,0
Hull,1999,4907,142,3663,806,436,2,0
Hull,2000,5091,142,3683,970,436,2,0
Hull,2001,5229,142,3702,1089,436,2,0
Hull,2002,5250,142,3722,1090,436,2,0
Hull,2003,5255,142,3727,1090,436,2,0
Hull,2004,5289,142,3757,1092,438,2,0
Hull,2005,5307,142,3775,1092,438,2,0
Hull,2006,5328,142,3794,1094,438,2,0
Hull,2007,5331,142,3797,1094,438,2,0
Hull,2008,5350,142,3815,1095,438,2,0
Hull,2009,5354,142,3819,1095,438,2,0
Hull,2010,5359,142,3824,1095,438,2,0
Hull,2011,5368,142,3833,1095,438,2,0
Hull,2012,5376,142,3839,1095,440,2,0
Hull,2013,5390,142,3845,1103,440,2,0
Hull,2014,5394,142,3849,1103,440,2,0
Hull,2015,5406,142,3860,1104,440,2,0
Hull,2016,5418,142,3872,1104,440,2,0
Hull,2017,5433,142,3887,1104,440,2,0
Hull,2018,5454,142,3904,1104,440,6,0
Hull,2019,5470,142,3918,1104,440,8,0
Hull,2020,5491,142,3935,1105,442,9,0
Hull,2021,5499,142,3943,1105,442,9,0
Hull,2022,5499,142,3943,1105,442,9,0
Hull,2023,5499,142,3943,1105,442,9,0
Hull,2024,5499,142,3943,1105,442,9,0
Hull,2025,5499,142,3943,1105,442,9,0
Ipswich,1985,4935,144,2711,1554,498,171,1
Ipswich,1986,5085,144,2754,1661,498,171,1
Ipswich,1987,5171,144,2807,1692,500,171,1
Ipswich,1988,5228,144,2859,1695,502,171,1
Ipswich,1989,5293,144,2919,1698,504,171,1
Ipswich,1990,5312,144,2938,1698,504,171,1
Ipswich,1991,5348,144,2962,1710,504,171,1
Ipswich,1992,5378,144,2992,1710,504,171,1
Ipswich,1993,5430,144,3044,1710,504,171,1
Ipswich,1994,5493,144,3071,1744,506,171,1
Ipswich,1995,5577,144,3153,1746,506,171,1
Ipswich,1996,5629,144,3198,1753,506,171,1
Ipswich,1997,5728,144,3256,1793,506,172,1
Ipswich,1998,5804,144,3328,1796,506,173,1
Ipswich,1999,5868,144,3389,1799,506,173,1
Ipswich,2000,5913,144,3431,1799,508,174,1
Ipswich,2001,5966,144,3462,1821,508,174,1
Ipswich,2002,6053,144,3485,1884,508,175,1
Ipswich,2003,6076,144,3507,1885,508,175,1
Ipswich,2004,6118,144,3543,1891,508,175,1
Ipswich,2005,6175,144,3566,1924,508,176,1
Ipswich,2006,6198,144,3586,1926,508,177,1
Ipswich,2007,6212,144,3600,1926,508,177,1
Ipswich,2008,6228,144,3610,1932,508,177,1
Ipswich,2009,6239,144,3615,1937,508,178,1
Ipswich,2010,6249,144,3620,1939,510,179,1
Ipswich,2011,6280,144,3631,1940,510,198,1
Ipswich,2012,6283,144,3633,1941,510,198,1
Ipswich,2013,6294,144,3644,1941,510,198,1
Ipswich,2014,6381,144,3653,2019,510,198,1
Ipswich,2015,6395,144,3661,2024,510,199,1
Ipswich,2016,6417,144,3677,2029,510,200,1
Ipswich,2017,6443,144,3685,2042,510,205,1
Ipswich,2018,6460,144,3692,2044,512,211,1
Ipswich,2019,6482,144,3704,2046,516,215,1
Ipswich,2020,6519,144,3733,2052,516,217,1
Ipswich,2021,6531,144,3744,2053,516,217,1
Ipswich,2022,6574,144,3757,2053,516,247,1
Ipswich,2023,6574,144,3757,2053,516,247,1
Ipswich,2024,6574,144,3757,2053,516,247,1
Ipswich,2025,6574,144,3757,2053,516,247,1
Lexington,1985,8014,155,6854,1003,156,1,0
Lexington,1986,8074,155,6910,1007,156,1,0
Lexington,1987,8676,155,6972,1547,156,1,0
Lexington,1988,8715,155,7002,1556,156,1,0
Lexington,1989,8763,155,7049,1557,156,1,0
Lexington,1990,8783,155,7063,1563,156,1,0
Lexington,1991,8826,155,7103,1566,156,1,0
Lexington,1992,8852,155,7122,1573,156,1,0
Lexington,1993,8871,155,7141,1573,156,1,0
Lexington,1994,8905,155,7173,1575,156,1,0
Lexington,1995,8953,155,7214,1582,156,1,0
Lexington,1996,8993,155,7251,1585,156,1,0
Lexington,1997,9051,155,7309,1585,156,1,0
Lexington,1998,9095,155,7347,1591,156,1,0
Lexington,1999,9144,155,7390,1597,156,1,0
Lexington,2000,9233,155,7476,1600,156,1,0
Lexington,2001,9311,155,7547,1600,156,8,0
Lexington,2002,9369,155,7595,1605,156,13,0
Lexington,2003,9413,155,7635,1608,156,14,0
Lexington,2004,9457,155,7678,1609,156,14,0
Lexington,2005,9543,155,7760,1613,156,14,0
Lexington,2006,9642,155,7858,1614,156,14,0
Lexington,2007,9678,155,7894,1614,156,14,0
Lexington,2008,9765,155,7975,1620,156,14,0
Lexington,2009,9816,155,8025,1621,156,14,0
Lexington,2010,9876,155,8078,1628,156,14,0
Lexington,2011,9955,155,8147,1631,156,21,0
Lexington,2012,10068,155,8258,1631,158,21,0
Lexington,2013,10167,155,8341,1647,158,21,0
Lexington,2014,10273,155,8446,1648,158,21,0
Lexington,2015,10368,155,8541,1648,158,21,0
Lexington,2016,10456,155,8619,1658,158,21,0
Lexington,2017,10514,155,8677,1658,158,21,0
Lexington,2018,10600,155,8760,1661,158,21,0
Lexington,2019,10702,155,8851,1672,158,21,0
Lexington,2020,10761,155,8908,1674,158,21,0
Lexington,2021,10909,155,9005,1725,158,21,0
Lexington,2022,10977,155,9064,1734,158,21,0
Lexington,2023,10977,155,9064,1734,158,21,0
Lexington,2024,10977,155,9064,1734,158,21,0
Lexington,2025,10977,155,9064,1734,158,21,0
Lincoln,1985,1554,157,1269,267,18,0,0
Lincoln,1986,1571,157,1286,267,18,0,0
Lincoln,1987,1581,157,1296,267,18,0,0
Lincoln,1988,1588,157,1302,268,18,0,0
Lincoln,1989,1613,157,1315,280,18,0,0
Lincoln,1990,1627,157,1329,280,18,0,0
Lincoln,1991,1638,157,1340,280,18,0,0
Lincoln,1992,1645,157,1347,280,18,0,0
Lincoln,1993,1675,157,1377,280,18,0,0
Lincoln,1994,1682,157,1384,280,18,0,0
Lincoln,1995,1706,157,1407,281,18,0,0
Lincoln,1996,1834,157,1413,282,18,121,0
Lincoln,1997,1845,157,1423,283,18,121,0
Lincoln,1998,1861,157,1439,283,18,121,0
Lincoln,1999,1872,157,1450,283,18,121,0
Lincoln,2000,1891,157,1469,283,18,121,0
Lincoln,2001,1907,157,1480,288,18,121,0
Lincoln,2002,1910,157,1483,288,18,121,0
Lincoln,2003,1916,157,1488,289,18,121,0
Lincoln,2004,1925,157,1497,289,18,121,0
Lincoln,2005,1932,157,1504,289,18,121,0
Lincoln,2006,1998,157,1506,289,18,185,0
Lincoln,2007,2008,157,1514,291,18,185,0
Lincoln,2008,2017,157,1523,291,18,185,0
Lincoln,2009,2026,157,1532,291,18,185,0
Lincoln,2010,2237,157,1534,500,18,185,0
Lincoln,2011,2241,157,1537,501,18,185,0
Lincoln,2012,2252,157,1548,501,18,185,0
Lincoln,2013,2260,157,1556,501,18,185,0
Lincoln,2014,2261,157,1557,501,18,185,0
Lincoln,2015,2267,157,1563,501,18,185,0
Lincoln,2016,2274,157,1570,501,18,185,0
Lincoln,2017,2282,157,1577,502,18,185,0
Lincoln,2018,2287,157,1582,502,18,185,0
Lincoln,2019,2290,157,1585,502,18,185,0
Lincoln,2020,2350,157,1585,562,18,185,0
Lincoln,2021,2350,157,1585,562,18,185,0
Lincoln,2022,2353,157,1588,562,18,185,0
Lincoln,2023,2353,157,1588,562,18,185,0
Lincoln,2024,2353,157,1588,562,18,185,0
Lincoln,2025,2353,157,1588,562,18,185,0
Littleton,1985,2657,158,1927,610,103,14,3
Littleton,1986,2748,158,1950,678,103,14,3
Littleton,1987,2791,158,1961,710,103,14,3
Littleton,1988,2821,158,1990,711,103,14,3
Littleton,1989,2929,158,2007,802,103,14,3
Littleton,1990,2947,158,2024,802,104,14,3
Littleton,1991,2999,158,2062,816,104,14,3
Littleton,1992,3053,158,2113,819,104,14,3
Littleton,1993,3110,158,2168,821,104,14,3
Littleton,1994,3153,158,2209,823,104,14,3
Littleton,1995,3186,158,2241,824,104,14,3
Littleton,1996,3254,158,2306,825,106,14,3
Littleton,1997,3311,158,2363,825,106,14,3
Littleton,1998,3353,158,2401,829,106,14,3
Littleton,1999,3399,158,2447,829,106,14,3
Littleton,2000,3467,158,2514,830,106,14,3
Littleton,2001,3516,158,2562,831,106,14,3
Littleton,2002,3586,158,2630,833,106,14,3
Littleton,2003,3611,158,2655,833,106,14,3
Littleton,2004,3651,158,2689,839,106,14,3
Littleton,2005,3671,158,2709,839,106,14,3
Littleton,2006,3700,158,2735,842,106,14,3
Littleton,2007,3721,158,2754,844,106,14,3
Littleton,2008,3741,158,2768,845,106,19,3
Littleton,2009,3756,158,2779,848,106,20,3
Littleton,2010,3776,158,2797,849,106,21,3
Littleton,2011,3789,158,2808,850,106,22,3
Littleton,2012,3811,158,2829,851,106,22,3
Littleton,2013,3853,158,2851,854,106,39,3
Littleton,2014,3883,158,2879,855,106,40,3
Littleton,2015,4181,158,2908,1123,106,41,3
Littleton,2016,4221,158,2940,1131,106,41,3
Littleton,2017,4258,158,2971,1137,106,41,3
Littleton,2018,4314,158,3024,1138,108,41,3
Littleton,2019,4341,158,3051,1138,108,41,3
Littleton,2020,4386,158,3096,1138,108,41,3
Littleton,2021,4407,158,3116,1139,108,41,3
Littleton,2022,4420,158,3127,1141,108,41,3
Littleton,2023,4432,158,3139,1141,108,41,3
Littleton,2024,4432,158,3139,1141,108,41,3
Littleton,2025,4432,158,3139,1141,108,41,3
Lynn,1985,35564,163,10555,12386,10903,1720,0
Lynn,1986,35749,163,10609,12396,10907,1837,0
Lynn,1987,36025,163,10690,12426,10917,1992,0
Lynn,1988,36482,163,10745,12496,10931,2310,0
Lynn,1989,36858,163,10793,12639,10938,2488,0
Lynn,1990,36907,163,10818,12643,10938,2508,0
Lynn,1991,36963,163,10852,12651,10946,2514,0
Lynn,1992,36995,163,10874,12657,10946,2518,0
Lynn,1993,37027,163,10901,12662,10946,2518,0
